"V1","V2","V3","V4"
0.000684718402132076,0.000238943849643315,0.00168793960121866,0.4035
0.0357026442078433,0.0174695902839578,0.0760322701399764,0.3371
0.021429842286206,0.00609936127300698,0.0577509460636979,0.4202
0.0149119331681155,0.00421582906674031,0.0445108348730688,0.4571
0.00311788591893788,0.000464016191574548,0.0145287387344285,0.4306
0.00117240075944673,0.00022540381932604,0.00335217117069135,0.4432
0,0,0,0
0.00799797942054176,-0.785596596507834,0.791408373493957,0.3908
0.150856625970379,-0.301674758711934,0.602985637082252,0.4951
0.0503636820510936,-0.611793179163843,0.69648777224887,0.5749
0.251785012104077,-0.290015525837576,0.767823849730632,0.5161
0.684646322393959,0.056813557579072,1.28825752083137,0.5505
-1.31489317459319,-2.09841558791763,-0.592162425401162,0.3885
-0.753052943421057,-1.61004871325318,0.0958430196722913,0.3835
-0.615310552409836,-2.13697660644248,0.516296594570469,0.4969
0.116875515269178,-0.713310992634096,0.94290862168435,0.4022
-0.905188819197307,-2.13131308826852,0.094373590852654,0.5565
1.69973815403334,1.17672060059867,2.58546859692979,0.3996
