"V1","V2","V3","V4"
0.00032975871438114,6.81269333598494e-05,0.0010022953470779,0.4011
0.0262421372474806,0.0101169567255243,0.0589153484312114,0.3244
0.021408929088648,0.00663100676244279,0.0664055053749217,0.3902
0.0137659197902674,0.00398095113076502,0.0426174625729561,0.4643
0.00186516391031446,0.000245850135324978,0.00989052443141137,0.4244
0.00103504861640343,0.000337444087491942,0.00268824193730671,0.4459
0,0,0,0
0.791409346379633,0.0728912703743401,1.53864280716126,0.3813
0.191803696511134,-0.261444745194031,0.660505436010346,0.4787
0.0646927857748278,-0.620149955586295,0.74823123004078,0.5697
0.217844258784558,-0.329305333104273,0.762586838280277,0.5393
0.661594877272018,-0.028908269365034,1.29395265004283,0.5471
-1.5976412121915,-2.46243258778767,-0.820602424438367,0.3978
-0.976782282715451,-1.843632481908,-0.149415351638874,0.3773
-0.697572239048885,-2.15948696611273,0.49566265417942,0.5102
-0.0262063000631012,-1.06449365958698,0.824505481634566,0.382
-1.10951694711183,-2.32555036589775,-0.111291493058228,0.5263
1.73740002300303,1.20429146327311,2.58496285771867,0.3964
