"V1","V2","V3","V4"
0.000333824178001129,7.07252698948242e-05,0.00100796767916015,0.3613
0.0296200923000539,0.0136567752725061,0.0608489917478684,0.3147
0.0216162681717156,0.00734515491065857,0.0650948253831543,0.3852
0.0156582728672905,0.00468089729427893,0.0424533776659984,0.4546
0.00238530837690755,0.000336601109443744,0.0112576317479717,0.3986
0.00113740553304884,0.000331386109762774,0.00289490609306067,0.447
0,0,0,0
0.395753343294399,-0.279511955342322,1.12179536055364,0.3949
0.155956009448054,-0.290758842903791,0.609965769955011,0.5118
0.0868457257140564,-0.622601942056021,0.770995578550045,0.5683
0.24668780681726,-0.27416173739991,0.793644180561371,0.5083
0.7106911662922,0.100528005370536,1.28611399157574,0.5235
-1.48312644618616,-2.32336028151541,-0.712607161093968,0.392
-0.909081518140841,-1.73331278641185,-0.0189336176828723,0.3877
-0.652705609488504,-2.04887737852593,0.497197244022505,0.4993
0.0589770022866702,-0.854269002513073,1.04539156419671,0.3893
-1.06231258463544,-2.22949196627132,-0.049223864101068,0.5296
1.72770052674823,1.15021771102748,2.43701874547456,0.3895
