"V1","V2","V3","V4"
0.000332432636498021,7.11117887256651e-05,0.00107815572858069,0.3504
0.0308693471578042,0.0127808094025898,0.0734615820642782,0.3155
0.0228796491376227,0.00683758174056995,0.0648897192826429,0.3801
0.0162898007922187,0.00472621025879312,0.0493113499547363,0.4357
0.00247431270198515,0.000313533087441655,0.0133736280052932,0.4284
0.00120183935987993,0.000320731547643596,0.00329944011842009,0.3973
0,0,0,0
0.387441202727316,-0.362050771526211,1.16926494087393,0.3817
0.151657851104042,-0.283975270431141,0.610743770703613,0.5015
0.0867469359978831,-0.631600222132331,0.729195954816029,0.5878
0.229630239980301,-0.309978766146708,0.757776230756483,0.5437
0.67974594549539,0.0427538718247841,1.32008933589243,0.526
-1.54588306369341,-2.33483699281476,-0.665992768515603,0.3865
-0.880574642333017,-1.84921831158249,0.0225920090149198,0.3491
-0.674645820928483,-2.19232534049278,0.538120153527766,0.5062
0.0619403731934412,-0.845003363443985,0.976365402425725,0.3929
-1.05542710430479,-2.21762127448535,-0.10569981272706,0.5548
1.68729746174487,1.12179452202512,2.52001333377668,0.3701
