"V1","V2","V3","V4"
0.000310613858608992,6.80526637991408e-05,0.00108910394115272,0.2724
0.0236114211338651,0.00869551347961239,0.0634014446502005,0.2852
0.0193012311785883,0.00472972378440322,0.0644125698765399,0.3659
0.0129549472166832,0.00352828303327828,0.0461854912747699,0.4147
0.0017949657003145,0.000223467475034345,0.0106566060426105,0.4178
0.000939232125467146,0.000250448710856409,0.00274794718745289,0.4232
0,0,0,0
0.841876457129633,0.0196114696598489,1.54513545655244,0.3808
0.176600380652459,-0.263094893100221,0.638204738354339,0.4743
0.109171920798073,-0.634756947905552,0.822371771714169,0.5751
0.239812137854205,-0.298401612526802,0.81097746552066,0.5345
0.700657370574187,0.0177021811869327,1.35776976552826,0.4967
-1.59659490477862,-2.46564836879119,-0.759818654701073,0.3999
-0.984919060037752,-1.88672107965003,0.0313029085315968,0.3619
-0.728605238452099,-2.12346518366571,0.527646510325238,0.4719
4.58966358891238e-05,-1.04684058349252,0.967899172411061,0.3791
-1.05884361470102,-2.25162273764317,-0.0123636431797064,0.5541
1.7952905275763,1.16714896525875,2.63604368831327,0.3957
