"V1","V2","V3","V4"
0.407824120373061,0.365743023846794,0.449283739788502,0.9999
0.592175879626939,0.550716260211498,0.634256976153206,0.9999
0.602233110161925,0.575068952095299,0.629750830066607,0.9999
0.397766889838075,0.370249169933393,0.424931047904701,0.9999
0.491405853298084,0.463006804423593,0.519236275615698,0.9999
0.508594146701915,0.480763724384302,0.536993195576407,0.9999
0.0752939010791318,0.0522165133589552,0.104620392288095,0.9999
0.0372288702762417,0.0214576148896576,0.0589979310173504,0.9999
0.148699314214446,0.115645666210896,0.18607577548565,0.9999
0.316270417361823,0.271370691874752,0.362992480371239,0.9999
0.176667995923941,0.140554729421278,0.216702692377731,0.9999
0.115968931962711,0.0862212632481505,0.1491275314317,0.9999
0.0775466691003861,0.0538210020917892,0.107088931128781,0.9999
0.0473103357872462,0.0295214313022097,0.0720736186591404,0.9999
0.0454504046352964,0.0347068971568853,0.0581605938663951,0.9999
0.068280340529932,0.0552402541606522,0.0832773225383047,0.9999
0.122146640900982,0.104452305673713,0.141588822798299,0.9999
0.268881281406269,0.244792808539231,0.294339829160436,0.9999
0.202819896567478,0.180575087826749,0.225728745117439,0.9999
0.161404996173897,0.141499303573315,0.182931920218242,0.9999
0.069265074384222,0.0558945591062094,0.084225059225212,0.9999
0.0601416601894468,0.0476900387414298,0.0741968395850053,0.9999
0.04356961378861,0.0327548670618154,0.056836029487149,0.9999
0.0749615526598563,0.0610080877715813,0.0910241996511972,0.9999
0.297762582242754,0.271662180595819,0.32475189776829,0.9999
0.23019307050756,0.206964557746354,0.255788763619272,0.9999
0.137524196043075,0.118238290862841,0.158562000558344,0.9999
0.122462810656183,0.104477468251229,0.142430573501892,0.9999
0.055834236530551,0.0435288397323378,0.0698210810759932,0.9999
0.0356552865764812,0.0259462717753735,0.0474704633245427,0.9999
0.873247785977122,0.860367682746412,0.885621894848472,0.9999
0.126752214022878,0.114378105151528,0.139632317253588,0.9999
